사업자번호,최종평판점수,일반 평판 환산 점수,미래 평판 환산 점수,사회적 책임 환산 점수,대중 평판 점수,고용 평판 점수,신용 평판 점수,기업 프로파일 점수,사업계획 점수,경제적 책임 점수,법률적 책임 점수,윤리적 책임 점수,자선적 책임 점수,
8023,53.1,49.05660377,58.33333333,73.72262774,55,50,30,60,60,60,100,100,50,
919,70.8,63.77358491,89.58333333,91.24087591,60,44,70,80,100,100,100,100,50,
7325,52.875,50.94339623,55.72916667,69.34306569,50,50,40,55,60,50,100,100,50,
8688,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6588,56.7,46.41509434,79.16666667,73.72262774,50,48,30,60,100,60,100,100,50,
7003,44.075,32.0754717,55.72916667,78.10218978,50,20,20,65,50,70,100,100,50,
7004,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
7682,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7683,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8687,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
7686,49.2375,45.28301887,51.82291667,71.53284672,45,50,30,57.5,50,55,100,100,50,
8690,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
7320,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7689,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
9153,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
8705,49.85,45.28301887,53.125,73.72262774,55,50,20,60,50,60,100,100,50,
6736,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
7006,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8140,63.825,62.26415094,71.35416667,78.10218978,50,50,70,65,80,70,100,100,50,
9156,69.075,69.81132075,76.5625,78.10218978,50,80,60,65,90,70,100,100,50,
9152,52.1,47.16981132,58.33333333,73.72262774,50,50,30,60,60,60,100,100,50,
6595,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8711,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
7014,54.75,45.28301887,63.54166667,91.24087591,45,50,30,80,50,100,100,100,50,
9159,66.325,62.26415094,81.77083333,78.10218978,50,50,70,65,100,70,100,100,50,
6618,58.55,54.71698113,63.54166667,82.48175182,50,50,50,70,60,80,100,100,50,
7340,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
9499,65.4875,73.58490566,57.03125,71.53284672,50,50,100,57.5,60,55,100,100,50,
7344,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
9507,60.85,66.03773585,53.125,73.72262774,50,100,30,60,50,60,100,100,50,
6615,52.2375,50.94339623,51.82291667,71.53284672,50,50,40,57.5,50,55,100,100,50,
6611,56.85,58.49056604,53.125,73.72262774,50,50,60,60,50,60,100,100,50,
5802,60.35,55.8490566,63.54166667,91.24087591,45,48,60,80,50,100,100,100,50,
7023,55.625,58.49056604,50.52083333,69.34306569,50,80,30,55,50,50,100,100,50,
8741,44.85,35.8490566,53.125,73.72262774,40,30,30,60,50,60,100,100,50,
6638,56.2375,58.49056604,51.82291667,71.53284672,50,50,60,57.5,50,55,100,100,50,
7024,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
7345,57.625,62.26415094,50.52083333,69.34306569,50,50,70,55,50,50,100,100,50,
8738,68.25,66.03773585,73.95833333,91.24087591,50,80,50,80,70,100,100,100,50,
9508,46.075,35.8490566,55.72916667,78.10218978,50,20,30,65,50,70,100,100,50,
8046,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6634,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
7378,52.25,49.81132075,53.125,73.72262774,55,52,30,60,50,60,100,100,50,
7713,59.75,54.71698113,63.54166667,91.24087591,70,50,30,80,50,100,100,100,50,
9176,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
7033,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
3197,63.625,73.58490566,50.52083333,69.34306569,50,50,100,55,50,50,100,100,50,
8756,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
3198,67.775,60.37735849,86.97916667,86.86131387,55,50,60,75,100,90,100,100,50,
8752,54.85,54.71698113,53.125,73.72262774,50,40,60,60,50,60,100,100,50,
7038,50.625,49.05660377,50.52083333,69.34306569,55,50,30,55,50,50,100,100,50,
4296,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
8745,61.5,50.94339623,79.16666667,91.24087591,50,50,40,80,80,100,100,100,50,
7367,55.825,47.16981132,71.35416667,78.10218978,60,20,50,65,80,70,100,100,50,
7366,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
6676,52.85,50.94339623,53.125,73.72262774,50,50,40,60,50,60,100,100,50,
9182,67.75,69.81132075,63.54166667,91.24087591,50,50,90,80,50,100,100,100,50,
4435,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
9188,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
9189,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
3199,71.075,73.58490566,76.5625,78.10218978,50,80,70,65,90,70,100,100,50,
4231,53.2375,52.83018868,51.82291667,71.53284672,55,50,40,57.5,50,55,100,100,50,
7109,58.325,56.60377358,60.9375,78.10218978,55,70,30,65,60,70,100,100,50,
8907,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
6058,65.075,71.69811321,55.72916667,78.10218978,55,40,100,65,50,70,100,100,50,
8231,58.7375,58.49056604,62.23958333,71.53284672,50,50,60,77.5,50,55,100,100,50,
7806,74.475,76.60377358,76.5625,91.24087591,50,58,100,95,60,100,100,100,50,
7808,49.4875,43.39622642,57.03125,71.53284672,50,50,20,57.5,60,55,100,100,50,
7110,46.85,39.62264151,53.125,73.72262774,50,40,20,60,50,60,100,100,50,
7741,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
5321,62.75,60.37735849,63.54166667,91.24087591,75,60,30,80,50,100,100,100,50,
8914,50.625,49.05660377,50.52083333,69.34306569,55,50,30,55,50,50,100,100,50,
6802,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
6213,48.7375,39.62264151,62.23958333,71.53284672,50,50,10,57.5,70,55,100,100,50,
6202,55.375,50.94339623,66.14583333,69.34306569,50,50,40,55,80,50,100,100,50,
7488,52.2375,50.94339623,51.82291667,71.53284672,50,20,70,57.5,50,55,100,100,50,
6806,47.625,43.39622642,50.52083333,69.34306569,50,50,20,55,50,50,100,100,50,
7056,55.875,47.16981132,76.5625,69.34306569,50,50,30,55,100,50,100,100,50,
7833,60.85,66.03773585,53.125,73.72262774,50,60,70,60,50,60,100,100,50,
2614,63.15,51.69811321,84.375,91.24087591,50,52,40,80,90,100,100,100,50,
6216,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8309,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
8944,76.325,81.13207547,81.77083333,78.10218978,50,100,70,65,100,70,100,100,50,
7835,62.85,69.81132075,53.125,73.72262774,50,100,40,60,50,60,100,100,50,
6813,56.075,54.71698113,55.72916667,78.10218978,50,40,60,65,50,70,100,100,50,
8302,52.125,47.16981132,60.9375,69.34306569,50,50,30,55,70,50,100,100,50,
7841,50.625,49.05660377,50.52083333,69.34306569,55,50,30,55,50,50,100,100,50,
8301,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6814,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
4004,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
7842,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8317,50.625,49.05660377,50.52083333,69.34306569,55,50,30,55,50,50,100,100,50,
8304,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6242,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8305,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6822,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
6246,51.625,50.94339623,50.52083333,69.34306569,60,50,30,55,50,50,100,100,50,
6244,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
3206,59.45,54.71698113,63.54166667,89.05109489,60,50,40,80,50,100,100,90,50,
4658,55.65,50.94339623,63.54166667,75.91240876,60,50,30,80,50,100,80,50,50,
6074,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
5875,57.9,50.94339623,63.54166667,92.33576642,60,50,30,80,50,100,100,100,55,
5152,64.825,62.26415094,66.14583333,94.52554745,50,50,70,85,50,100,100,100,65,
8113,59.025,53.20754717,71.35416667,78.10218978,50,66,30,65,80,70,100,100,50,
6252,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8119,48.625,45.28301887,50.52083333,69.34306569,55,40,30,55,50,50,100,100,50,
9286,60.375,60.37735849,66.14583333,69.34306569,65,50,50,55,80,50,100,100,50,
8324,56.85,58.49056604,53.125,73.72262774,50,50,60,60,50,60,100,100,50,
4722,53.475,54.71698113,50.52083333,68.24817518,70,50,30,55,50,50,100,90,55,
7857,50.05,49.05660377,53.125,60.58394161,65,50,20,60,50,60,70,60,60,
8126,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
5332,49.2375,45.28301887,51.82291667,71.53284672,55,50,20,57.5,50,55,100,100,50,
7522,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
7865,62.75,60.37735849,63.54166667,91.24087591,55,80,30,80,50,100,100,100,50,
5138,54.65,44.90566038,73.95833333,73.72262774,50,54,20,60,90,60,100,100,50,
7859,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
8338,58.85,62.26415094,53.125,73.72262774,50,50,70,60,50,60,100,100,50,
6836,47.625,43.39622642,50.52083333,69.34306569,50,50,20,55,50,50,100,100,50,
8339,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8350,54.475,51.69811321,55.72916667,78.10218978,50,42,50,65,50,70,100,100,50,
8337,58.85,62.26415094,53.125,73.72262774,50,50,70,60,50,60,100,100,50,
7161,56.4875,47.16981132,77.86458333,71.53284672,50,50,30,57.5,100,55,100,100,50,
4118,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7156,45.625,39.62264151,50.52083333,69.34306569,50,50,10,55,50,50,100,100,50,
8972,61.325,62.26415094,60.9375,78.10218978,50,50,70,65,60,70,100,100,50,
1261,53.575,45.28301887,66.14583333,78.10218978,55,50,20,65,70,70,100,100,50,
9298,60.075,62.26415094,55.72916667,78.10218978,50,50,70,65,50,70,100,100,50,
9299,65.05,60,73.95833333,91.24087591,60,44,60,80,70,100,100,100,50,
5333,49.1,41.50943396,58.33333333,73.72262774,45,50,20,60,60,60,100,100,50,
6285,49.85,45.28301887,53.125,73.72262774,55,50,20,60,50,60,100,100,50,
8362,54.85,54.71698113,53.125,73.72262774,50,60,40,60,50,60,100,100,50,
7535,64.275,58.49056604,76.5625,86.86131387,50,60,50,75,80,90,100,100,50,
8374,67.075,63.77358491,76.5625,86.86131387,50,54,70,75,80,90,100,100,50,
8377,47.625,43.39622642,50.52083333,69.34306569,50,50,20,55,50,50,100,100,50,
8384,47.4875,39.62264151,57.03125,71.53284672,50,40,20,57.5,60,55,100,100,50,
8376,48.1,39.62264151,58.33333333,73.72262774,50,40,20,60,60,60,100,100,50,
8386,64.7,56.98113208,79.16666667,91.24087591,50,46,60,80,80,100,100,100,50,
7539,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8381,54.875,52.45283019,55.72916667,78.10218978,60,24,60,65,50,70,100,100,50,
2172,52.125,44.90566038,60.9375,78.10218978,50,54,20,65,60,70,100,100,50,
8400,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
